,title,rating,date,time,view,text,naver,photo
1652,만족,5점,2020-08-24,16:52:17,3,"늘 먹고 있는 제품입니다
인먹으면 눈뮬이 고여서 ㅠㅠ
꾸준히 먹으니 눈도 덜 피로하고 덜 건조합니다",1,0
1653,보통,3점,2020-08-24,16:38:52,3,만족합니다 잘먹구잇어요,1,0
1654,만족,5점,2020-08-24,16:23:15,4,항상 먹는거에요 좋구 유산균인데 효과좀잇엇으면 좋겠어요,1,0
1655,만족,5점,2020-08-24,16:10:01,4,엄마 드리려고 매번 구입하는데 좋다고 하시네요,1,0
1656,만족,5점,2020-08-24,16:10:01,6,엄마 드리려고 매번 구입하는데 좋다고 하시네요,1,0
1657,만족,5점,2020-08-24,16:10:01,3,쓰기 편해요 감사합니다,1,0
1658,만족,5점,2020-08-24,16:10:01,3,쓰기 편해요 감사합니다,1,0
1659,만족,5점,2020-08-24,15:00:17,6,"빠른배송
친구가 일주일먹고 2키로 빠졌대서 얼릉 사봅니다",1,0
1660,6개월넘게 꾸준비복용하는 제품이에요~,5점,2020-08-24,13:39:31,4,6개월넘게 꾸준비복용하는 제품이에요~,1,1
1661,구매하고 효과를 보는 듯 하여 재구매하였습니다 ㅎㅎ,5점,2020-08-24,13:32:01,4,구매하고 효과를 보는 듯 하여 재구매하였습니다 ㅎㅎ,1,1
1662,"4주치 주문하고 띄엄띄엄 먹느라 아직 두 상자 남았는데요, 방금 생각나서 남은 두 상자중 하나 개봉했더니 ...",3점,2020-08-24,12:09:07,5,"4주치 주문하고 띄엄띄엄 먹느라 아직 두 상자 남았는데요, 방금 생각나서 남은 두 상자중 하나 개봉했더니 색이 노랗습니다. 실온 보관했고 상자도 개봉 안했던데다 유통기한도 많이 남아서 일단 한 봉지(4알) 먹긴 했는데.. 전과다르게 냄새가 나네요. 이거 먹어도 문제없나요? 냄새 느끼는 순간 목구멍으로 넘어가버렸네요 ㅠㅠ 분명 전에 먹을때는 색도 하얬고 냄새나 맛이 없었거든요.",1,1
1663,만족,5점,2020-08-23,06:19:23,9,"부드러운 다이어트약!
재구매의사 100000입니다!!",1,0
1664,만족,5점,2020-08-23,06:19:23,3,"속이 편안한 다이어트약!
가격은 좀 있지만 재구매 의사 충분히 있어요 ㅎㅎ",1,0
1665,보통,3점,2020-08-23,05:56:10,8,변화나 효과는 잘 모르겠네요,1,0
1666,"배송 빠르네요
효과봄 분들잇다해서 삿어요
제발...",5점,2020-08-23,05:22:29,3,"배송 빠르네요
효과봄 분들잇다해서 삿어요
제발...",1,1
1667,보통,3점,2020-08-23,04:13:07,3,"복용한지 이제 며칠되지 않았지만
여성 건강에 좋은 유산균이라고 하니 꾸준히 쳉겨볼랍니다^^",1,0
1668,만족,5점,2020-08-23,03:55:14,4,"아직 효과는 모르겠지만 화장실은 잘 가고요,좀 먹어도 체중이 유지되는거같아요",1,0
1669,빠른 배송 감사합니다.,5점,2020-08-23,03:23:57,6,빠른 배송 감사합니다.,1,1
1670,보통,3점,2020-08-23,03:13:35,4,매일 화장실을 가지만 배가 아파요,1,0
1671,만족,5점,2020-08-23,03:13:35,6,항상먹는 제품입니다~^^!,1,0
1672,만족,5점,2020-08-23,03:13:35,5,항상 먹는 제품!!,1,0
1673,진짜 변비가 개선되는게 느껴져서 매일 챙겨먹게 되요.장이 좋아지면서 면역력도 더 좋아진것 같고.. 앞으로...,5점,2020-08-23,02:38:12,7,진짜 변비가 개선되는게 느껴져서 매일 챙겨먹게 되요.장이 좋아지면서 면역력도 더 좋아진것 같고.. 앞으로도 챙겨먹을수 있을듯요,1,1
1674,만족,5점,2020-08-23,02:26:07,4,화장실 효과 잘 보는 것 같아서 한달치 먹어보다가 세달치 재구매 했어요 ㅎ,1,0
1675,만족,5점,2020-08-23,02:26:07,4,"한달치 사서 먼저 꾸준히 섭취 중이었는데, 평소에 화장실을 하루에 한번 가긴 하지만 아침에 타이밍 놓치면 못가고 가끔은 2-3일 동안 못 보기도 했는데 라이틀리 먹고 난 후로는 차원이 다르게 화장실 잘 가서 배가 편했어요ㅎㅎ 꾸준히 먹으려고 3개월치 대량 구매해봤는데 길게 먹어보고 괜찮으면 계속 먹을 예정입니다~",1,0
1676,만족,5점,2020-08-23,02:26:07,7,라이틀리로 효과를 좀 보고 있는 것 같아서 신뢰가 생겨 어머니께 콜라겐 한번 드셔보시라고 사봤어요. 어머니께서 효과 보시면 꾸준히 사드리려구요 ㅎ,1,0
1677,보통,3점,2020-08-22,07:23:56,5,물건받고 섭취중입니다 효과가 좋길바랍니다,1,0
1678,만족,5점,2020-08-22,06:54:47,4,아직 먹기전인데 효과있음 좋겠어요,1,0
1679,만족,5점,2020-08-22,05:35:21,7,빠른배송 감사합니당,1,0
1680,혀과는 모르겠디만  일단  6개월 이상 먹어보려구뇨,4점,2020-08-22,04:59:06,5,혀과는 모르겠디만  일단  6개월 이상 먹어보려구뇨,1,1
1681,빠른배송 감사합니당,5점,2020-08-22,04:28:29,4,빠른배송 감사합니당,1,1
1682,만족,5점,2020-08-22,04:25:39,8,우연히 발견했는데 바로 구매했어요.벌써부터 피부가 촉촉해진 느낌~,1,0
1683,만족,5점,2020-08-22,04:25:39,4,피부가 확실히 좋아지는 느낌이에요,1,0
1684,"아직 효과는 잘 모르겠고 배송상태는 좀 별로였어요..
유통기한은 넉넉한데 목넘김이 쉽진 않네요^^;;",3점,2020-08-22,04:14:28,3,"아직 효과는 잘 모르겠고 배송상태는 좀 별로였어요..
유통기한은 넉넉한데 목넘김이 쉽진 않네요^^;;",1,1
1685,보통,3점,2020-08-22,04:04:34,6,일주일이면 효과가 보인다는데 음 글쎄요.,1,0
1686,만족,5점,2020-08-22,03:01:38,5,배가 많이 들어간 느낌!! 가벼워 졌어요,1,0
1687,만족,5점,2020-08-22,02:48:57,3,엄마선물드렸는데 좋으셨는지 아빠랑도 나눠드신대요 ㅎㅎ 담에 또주문해드려야겠어요,1,0
1688,만족,5점,2020-08-22,02:28:03,4,3번째구매에여 3달째먹고잇고 남편도 2달째 같이 먹는데 좋은거같대요 왕트러블나던게 안나요. 근데 언니한테도 추천해줫는데 언니는 3일 먹고 피부 다 뒤집어졋어요 예민하신분들은 조심하세요,1,0
1689,배송 빨랐습니다~ 오늘부터 잘 챙겨 먹어보려고요!,5점,2020-08-22,02:21:14,6,배송 빨랐습니다~ 오늘부터 잘 챙겨 먹어보려고요!,1,1
1690,보통,3점,2020-08-21,07:12:09,6,여러번 구매했어요. 좋아요,1,0
1691,보통,3점,2020-08-21,07:12:09,5,여러번 구매했어요. 좋아요.,1,0
1692,만족,5점,2020-08-21,06:53:16,10,싸고좋네요잘먹었어요또주문할려구요,1,0
1693,보통,3점,2020-08-21,05:35:08,6,배송도 빠르고 목넘김도 좋네요,1,0
1694,열심히 먹어볼께요~~^^,4점,2020-08-21,05:30:06,4,열심히 먹어볼께요~~^^,1,1
1695,"먹기 전이지만 기대해봅니다.
유통기한이 길어서 좋네요~",4점,2020-08-21,05:30:05,4,"먹기 전이지만 기대해봅니다.
유통기한이 길어서 좋네요~",1,1
1696,보통,3점,2020-08-21,03:21:50,3,잘 모르겠어요... 좋은건지 어쩐건지...,1,0
1697,기대하고 먹어보도록 하겠습니다,5점,2020-08-21,02:43:25,4,기대하고 먹어보도록 하겠습니다,1,1
1698,보통,3점,2020-08-21,02:33:59,5,이제먹어보려고요 하루한번이라 좋아요,1,0
1699,"배송 적당히 잘왔어여!
아직 안먹어 봤는데 효과 꼭 보고 싶어요!
패키지 심플해서 좋네요~",3점,2020-08-21,02:28:08,5,"배송 적당히 잘왔어여!
아직 안먹어 봤는데 효과 꼭 보고 싶어요!
패키지 심플해서 좋네요~",1,1
1700,"아직 안먹어봤어요
먹어보구 괜찮으묜 또시켈게요",5점,2020-08-21,02:24:39,7,"아직 안먹어봤어요
먹어보구 괜찮으묜 또시켈게요",1,1
1701,보통,3점,2020-08-20,07:11:04,8,먹으니깐 확실히 달라요,1,0
1702,만족,5점,2020-08-20,06:51:19,5,두달째 먹는중 조금씩 좋아지는게 보여요,1,0
1703,"친구랑 3주째 먹고있는데 효과 전혀못느끼고 있어요
저는 보조제가 잘안맞나봐여ㅜㅜ",1점,2020-08-20,06:32:58,7,"친구랑 3주째 먹고있는데 효과 전혀못느끼고 있어요
저는 보조제가 잘안맞나봐여ㅜㅜ",1,1
1704,보통,3점,2020-08-20,06:17:47,4,배송은 조금 늦었지만 후기들 믿어보고 잘먹을께요,1,0
1705,불만족,1점,2020-08-20,06:17:47,6,한번써보고 솔직한후기남기께요,1,0
1706,만족,5점,2020-08-20,06:17:47,4,꾸준히먹어봐야알것같아요,1,0
1707,만족,5점,2020-08-20,06:09:59,3,휴가철 아무래도 폭식하게 되는 경우가 많은데 이 제품 먹고 화장실도 자주 가서 배속이 편안해요,1,0
1708,"간편하게 먹기좋아요.
콜라겐 더많이들어갓다느니 하는거도 먹어봣는데
전 이너폴리가 더 나은고같이서 재구...",5점,2020-08-20,05:57:11,6,"간편하게 먹기좋아요.
콜라겐 더많이들어갓다느니 하는거도 먹어봣는데
전 이너폴리가 더 나은고같이서 재구매합니다:-)",1,1
1709,"늘 애용하는 제품. 이번엔 랜덤박스가 밀크씨슬이 와서 더 좋네요~^^
바로 재구매 들어갑니다",5점,2020-08-20,05:37:17,4,"늘 애용하는 제품. 이번엔 랜덤박스가 밀크씨슬이 와서 더 좋네요~^^
바로 재구매 들어갑니다",1,1
1710,만족,5점,2020-08-20,05:20:51,3,없으면불안할정도로 저는 필수로 항상 먹고잇어요,1,0
1711,만족,5점,2020-08-20,04:35:47,6,"화장실 잘 못갔었는데
이 약먹고 편하게 잘가요~",1,0
1712,"꾸준하게 먹어보려구요
믿고 구매했어요
위.간이 많이 안좋아진것같아서
ㅠㅠ
계속 먹어볼게요",4점,2020-08-20,04:30:52,4,"꾸준하게 먹어보려구요
믿고 구매했어요
위.간이 많이 안좋아진것같아서
ㅠㅠ
계속 먹어볼게요",1,1
1713,보통,3점,2020-08-20,04:08:43,4,"배송빨랐구요
봉지포장되어있어서먹기편해요
효과는꾸준히먹어봐야될겆같아요",1,0
1714,만족,5점,2020-08-20,03:34:39,3,"재구매 상품, 콜라겐은 이걸로 갈아탔어요",1,0
1715,만족,5점,2020-08-20,03:01:15,7,뱃살이 많이들어갔어요 운동과 변행하니 효과가 더 좋은것같아요,1,0
1716,보통,3점,2020-08-20,03:01:15,5,먹던제품이라  재구매  했습니다~.  저녁에  먹으면  살짝  속이  쓰리네요...  너무  늦은시간  먹는건  별러인거  같습니다.,1,0
1717,만족,5점,2020-08-20,02:25:17,6,늘 먹고 있는 콜라겐. 다른건 효과를 정말 모르겠는데 이건 바로 티가나요 ㅠㅠ 몇번째 구매인지 생각도 안나네요 떨어지면 바로바로 구매중이에요 ㅋ,1,0
1718,만족,5점,2020-08-20,02:25:17,4,배송도빠르고 또 살것이다....ㅋㅋㅋ,1,0
1719,지인들이 엑티블리먹고 하루 3똥하고 누군 똥싸고 2키로 줄었다기에 사봐ㅛ는데 5포 먹도록 소식 없어요..저...,1점,2020-08-20,02:24:08,4,지인들이 엑티블리먹고 하루 3똥하고 누군 똥싸고 2키로 줄었다기에 사봐ㅛ는데 5포 먹도록 소식 없어요..저는 안맞나봐요,1,1
1720,만족,5점,2020-08-19,06:16:23,4,"50일씩 꾸준하게 주문중
계속 먹어볼려구요!!!",1,0
1721,보통,3점,2020-08-19,06:16:23,3,"하루에 한번만 먹음 되고
포켓형태라서 좋아요
꾸준히 먹어볼게요",1,0
1722,만족,5점,2020-08-19,05:57:00,4,정말 화장실 잘가게 해주는 잇템! 추천해요~,1,0
1723,만족,5점,2020-08-19,05:33:16,6,"지금까지 먹어본 다이어트 제품중, 젤 몬가 효과있는듯.",1,0
1724,만족,5점,2020-08-19,05:21:57,4,아직 효과는 모르겠지만 잘 사용해 보겠습니다,1,0
1725,보통,3점,2020-08-19,05:21:57,6,"두번째 구매 입니다.
이거 먹고 세안후 당김 증상이 없어졌어요.
스킨을 바르지 않았는데도요.ㅋ
좋아요.",1,0
1726,만족,5점,2020-08-19,05:11:25,3,변은 진짜 잘나와요 각포장이라 들고 다니기 좋아요,1,0
1727,만족,5점,2020-08-19,04:35:08,6,"꾸준히 먹어야 알수있는 효과...얼굴의 수분감과~푸석했던 머리가 윤기돌며 또한 머리가 덜 빠져요.,..이제 이 제품에 정착하렵니다^^",1,0
1728,만족,5점,2020-08-19,04:35:08,4,"궁극의 다이어터 인생
유지할려고 꼬박 꼬박 챙겨 먹고 있어요~",1,0
1729,만족,5점,2020-08-19,04:24:53,6,,1,0
1730,만족,5점,2020-08-19,04:24:53,4,항상 먹고있어요,1,0
1731,만족,5점,2020-08-19,04:00:52,5,아주 잘먹고 있어요.~ 피부가 탱탱해지길 바라며...!!,1,0
1732,보통,3점,2020-08-19,03:32:06,4,다이어트용으로 구매함,1,0
1733,만족,5점,2020-08-19,03:32:06,5,꾸준히 먹으니 효과가 있네요,1,0
1734,콜라겐먹고 또 먹고....,5점,2020-08-19,02:50:28,7,콜라겐먹고 또 먹고....,1,1
1735,"유산균은 처음 먹는데 먹은지 3일만에 변비탈출했어요
콜라겐은 전에 먹었는데 끊으니까 다시 안좋은것같아...",5점,2020-08-19,02:50:27,4,"유산균은 처음 먹는데 먹은지 3일만에 변비탈출했어요
콜라겐은 전에 먹었는데 끊으니까 다시 안좋은것같아서 그냥 더 샀어요",1,1
1736,만족,5점,2020-08-19,02:41:45,3,콜라겐한번에먹을수있어서좋네요,1,0
1737,보통,3점,2020-08-18,05:30:43,7,아직 먹고 있어서 효과는 잘 모르겠지만 큰 알약이 여러개라 이렇게 많이 먹어 했는데 잘 삼켜져요,1,0
1738,만족,5점,2020-08-18,05:01:32,3,소화도 잘되고 먹기편하게 포장되있어서 넘 좋아요,1,0
1739,보통,3점,2020-08-18,05:01:32,9,"배송도 빠르고 
먹으면 화장실 잘 가고 있어요",1,0
1740,마른비만입니다 복부만 지방이 있어서 먹기 시작했어요 먹기 힘들지 않아서 좋구요 먹기 시작하고 1주후에 1...,5점,2020-08-18,04:42:16,4,마른비만입니다 복부만 지방이 있어서 먹기 시작했어요 먹기 힘들지 않아서 좋구요 먹기 시작하고 1주후에 1kg 정도 빠졌어요 탄수화물 양을 줄이려고 노력하고 있긴한데 잘 안빠지는 체질이라 효과가 있다고 생각해서 앞으로 더먹어볼 생각이예요,1,1
1741,"한달 먹어본 후기)
효과 봤습니당:)
여름에도 다리고 팔이고 건조해서 갈라젓는데 
요즘엔 신경안쓰일정도? ...",5점,2020-08-18,04:42:15,5,"한달 먹어본 후기)
효과 봤습니당:)
여름에도 다리고 팔이고 건조해서 갈라젓는데 
요즘엔 신경안쓰일정도? 가 됐어용ㅎ
알약 사이즈도 딱임 ㅠ
재구매 할거예용~",1,1
1742,만족,5점,2020-08-18,04:03:07,4,제가 주문한거 외에도 여러가지 서비스로 챙겨주셨네요 너무 감사합니다,1,0
1743,만족,5점,2020-08-18,04:03:07,4,알고 구입한거라.. 좋아요,1,0
1744,보통,3점,2020-08-18,03:24:08,7,콜라겐이 팔요한 나이가 되어서 꾸준히 섭취해볼생각이에요......처음엔 효과좋았는게 점점 긴가민가 싶기도하지만 일단은 더 믿고 먹어볼까 합니다,1,0
1745,프리마켓 방송보고 구매 했어요 포장도 깔끔하고 꾸준히 먹어보려구요,4점,2020-08-18,03:11:20,4,프리마켓 방송보고 구매 했어요 포장도 깔끔하고 꾸준히 먹어보려구요,1,1
1746,만족,5점,2020-08-18,03:09:46,3,2주째먹고있어요~제일좋은건..배변이활동이 엄청좋아졌어요ㅋ 변비였는데하루한번~꾸준히먹음 다이어트에도좋겠죠?ㅎ,1,0
1747,보통,3점,2020-08-18,03:09:46,3,상품  배송 잘 받았습니다~,1,0
1748,보통,3점,2020-08-18,03:09:46,3,상품 잘 받았습니다~,1,0
1749,계속먹을겁니다,5점,2020-08-17,21:07:14,9,이제 제게 맞는 유산균을 찾은듯합니다  진짜 여러가지 프로바이오틱스를 먹어봤지만 그닥 효과를 모르겠었는데 이건좀다른거같애요 계속먹을 생각입니다,0,0
1750,보통,3점,2020-08-17,05:37:51,3,배송도 빠르고 사은품도 많이 왓어요! 꾸준히 먹어보고 또 주문하도록 할게요!,1,0
1751,만족,5점,2020-08-17,05:24:45,3,항상 잘 먹고 있어요~,1,0
1752,만족,5점,2020-08-17,04:57:39,9,갠차나요 먹고자는데 확실히 덜피곤해요 진짜로 효과있어요,1,0
1753,피부가 맑아지고 있는것같아요 아주좋음!!재구매했어요,5점,2020-08-17,04:02:39,7,피부가 맑아지고 있는것같아요 아주좋음!!재구매했어요,1,1
1754,보통,3점,2020-08-17,03:42:39,5,아직 한번 먹어봤을 뿐이라 효과는 모르겠어요. 하지만 휴대하고 먹기 좋게 만들어진 패키지와 약을 보니 일단 거르지 않고 먹을 수 있을 거 같긴 하네요.,1,0
1755,보통,3점,2020-08-17,03:15:25,3,두 번째 싱글 그럼 난 지금,1,0
1756,만족,5점,2020-08-17,03:15:25,5,배송도 빠르고...일단 먹어보고 재구매 하려합니다^*^,1,0
1757,"아직 안 먹어봐서 잘 모르겠어요.
한 포씩 포장되어 있어서 섭취할 때 편할것 같아요.",3점,2020-08-17,02:22:41,6,"아직 안 먹어봐서 잘 모르겠어요.
한 포씩 포장되어 있어서 섭취할 때 편할것 같아요.",1,1
1758,보통,3점,2020-08-16,05:59:23,4,열심히챙겨먹고한달뒤후기올릴께요.,1,0
1759,만족,5점,2020-08-16,05:59:23,3,먹기 편해서 좋아요 좋아요,1,0
1760,만족,5점,2020-08-16,05:36:51,3,전 만족합니다. 재구매하고 시뽀요~^^,1,0
1761,만족,5점,2020-08-16,04:19:22,3,"상품 잘 받았습니다 ^^*
감사 합니다",1,0
1762,만족,5점,2020-08-16,04:17:43,3,일단 배변활동이 너무 잘되요!!!,1,0
1763,만족,5점,2020-08-16,03:28:45,3,티비보고 검색해서 구입하게됐어요 ㅎㅎ 아직 먹은지 얼마안되서 모르겠는데 먹고 다음날 몇그램정도 빠져있네요~~^^,1,0
1764,만족,5점,2020-08-16,03:10:10,4,very good.,1,0
1765,보통,3점,2020-08-16,03:10:10,3,잘받았습니다 잘먹을께요~,1,0
1766,만족,5점,2020-08-16,02:45:42,5,"신속한  재품도착 사은품 까지
감사해요",1,0
1767,만족,5점,2020-08-16,02:37:56,4,하루 한포라니 편하게 먹을수있을거같아요,1,0
1768,맨 번 챙겨 먹고 있어서 많이 좋아졌습니다~~,5점,2020-08-16,02:32:40,8,맨 번 챙겨 먹고 있어서 많이 좋아졌습니다~~,1,1
